ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
70130777,9.0,2,85,32,7,9.6,2.46,24,5.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,14.0,5.0,2.0,1971.0,1.0,3.0,6.0,1.0,9000.0,3.0,1,2,2,2,2,1.0,4.8,3.53,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2,2,2,2,2,6.0,2,3.0,2.0,2.0,3.0,8,24.0,1.0,46.0,5.0,45.0,8,39.0,0.00087004
70130787,9.0,0,12,10,0,3.0,0.12,1,2.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,22.0,4.0,1.0,1949.0,1.0,1.0,1.0,3.0,7000.0,8.0,1,2,2,2,2,1.0,2.2,0.17,5.0,5.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,5.0,2.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,2,2,2,2,2,4.0,1,3.0,2.0,1.0,4.0,8,0.9,1.0,2.0,5.0,5.0,8,61.0,0.000160139
70130792,4.0,0,30,24,0,6.0,0.24,2,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,37.0,3.0,1.0,1944.0,1.0,2.0,9.0,,5000.0,3.0,1,2,2,2,2,1.0,3.0,0.34,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,5.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,6.0,6.0,1.0,5.0,6.0,1.0,3.0,3.0,2.0,4.0,3.0,2,2,2,2,2,5.0,2,1.0,2.0,1.0,3.0,8,1.6,2.0,6.0,5.0,9.0,8,66.0,0.0003213
70130805,1.0,0,32,16,0,4.8,0.92,13,2.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,28.0,3.0,2.0,1952.0,1.0,3.0,2.0,6.0,5000.0,3.0,1,2,2,2,2,2.0,2.4,1.32,5.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2,2,2,2,2,2.0,1,3.0,3.0,3.0,4.0,8,8.0,0.0,16.0,4.0,19.0,8,58.0,0.000367986
70130807,11.0,0,16,15,0,3.0,0.29,3,2.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,8.0,5.0,1.0,1970.0,1.0,2.0,1.0,3.0,9000.0,6.0,1,2,2,2,2,1.0,2.2,0.42,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2,2,2,2,2,5.0,2,2.0,3.0,3.0,1.0,8,1.6,2.0,1.0,4.0,10.0,8,40.0,0.000109132
70130807,1.0,0,12,12,0,0.0,0.34,2,2.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,8.0,5.0,1.0,1970.0,1.0,2.0,1.0,3.0,9000.0,6.0,1,2,2,2,2,1.0,2.2,0.49,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2,2,2,2,2,5.0,2,2.0,3.0,3.0,1.0,8,1.2,1.0,0.0,4.0,12.0,8,40.0,0.000109132
70130807,1.0,0,20,20,0,0.0,0.34,2,2.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,8.0,5.0,1.0,1970.0,1.0,2.0,1.0,3.0,9000.0,6.0,1,2,2,2,2,1.0,2.2,0.49,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2,2,2,2,2,5.0,2,2.0,3.0,3.0,1.0,8,1.2,2.0,0.0,4.0,20.0,8,40.0,0.000109132
70130813,1.0,0,32,26,0,3.4,0.62,8,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,4.0,32.0,3.0,1.0,1953.0,3.0,2.0,1.0,5.0,5000.0,3.0,2,2,2,2,2,1.0,3.4,0.89,3.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2,2,2,2,2,4.0,2,1.0,2.0,2.0,3.0,8,4.8,1.0,6.0,4.0,351.0,8,57.0,0.000409116
70130867,1.0,0,25,22,0,6.0,0.25,2,4.0,0.0,2.0,0.0,4.0,0.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,19.0,1.0,1.0,1990.0,1.0,6.0,8.0,8.0,2000.0,3.0,2,2,1,2,2,1.0,0.0,0.36,1.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,6.0,3.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,2.0,6.0,3.0,3.0,4.0,4.0,1.0,2,2,2,2,2,4.0,2,3.0,2.0,2.0,4.0,8,1.6,0.0,3.0,2.0,6.0,8,20.0,0.000967286
70130867,3.0,3,124,14,25,32.8,8.68,62,4.0,0.0,2.0,0.0,4.0,0.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,19.0,1.0,1.0,1990.0,1.0,6.0,8.0,8.0,2000.0,3.0,2,2,1,2,2,1.0,0.0,12.44,1.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,6.0,3.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,2.0,6.0,3.0,3.0,4.0,4.0,1.0,2,2,2,2,2,4.0,1,3.0,2.0,2.0,4.0,8,92.0,0.0,85.0,2.0,107.0,8,20.0,0.000967286
70130868,1.0,0,68,18,0,18.0,2.69,35,4.0,0.0,2.0,0.0,4.0,0.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,17.0,1.0,2.0,1992.0,1.0,6.0,8.0,8.0,2000.0,3.0,2,2,2,2,1,3.0,18.0,3.85,2.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,6.0,6.0,5.0,4.0,3.0,4.0,6.0,4.0,2.0,6.0,6.0,6.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2,2,2,2,2,4.0,2,3.0,2.0,2.0,1.0,8,27.0,0.0,50.0,4.0,47.0,8,18.0,0.000548793
70130905,1.0,4,96,31,15,23.6,2.58,22,4.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,7.0,5.0,6.0,1.0,1966.0,1.0,3.0,1.0,1.0,15000.0,8.0,1,2,2,2,2,1.0,11.8,3.7,4.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,5.0,3.0,6.0,6.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2,2,2,2,2,2.0,2,3.0,2.0,1.0,3.0,8,23.0,1.0,50.0,4.0,30.0,8,44.0,0.000160139
70130905,1.0,4,90,34,7,23.6,2.58,22,4.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,7.0,5.0,6.0,1.0,1966.0,1.0,3.0,1.0,1.0,15000.0,8.0,1,2,2,2,2,1.0,11.8,3.7,4.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,5.0,3.0,6.0,6.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,2,2,2,2,2,2.0,2,3.0,2.0,1.0,3.0,8,23.0,1.0,49.0,4.0,30.0,8,44.0,0.000160139
70130947,1.0,0,70,36,0,14.2,1.96,21,5.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,14.0,5.0,1.0,1961.0,1.0,3.0,1.0,2.0,9000.0,7.0,1,1,2,2,2,2.0,7.1,2.81,5.0,4.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,2.0,2,2,2,2,2,4.0,3,1.0,3.0,3.0,4.0,8,19.1,0.0,34.0,2.0,44.0,8,49.0,0.000160139
70130947,1.0,1,74,36,11,13.4,2.33,23,5.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,14.0,5.0,1.0,1961.0,1.0,3.0,1.0,2.0,9000.0,7.0,1,1,2,2,2,2.0,6.7,3.34,5.0,4.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,1.0,2,2,2,2,2,4.0,2,1.0,3.0,3.0,4.0,8,24.0,2.0,27.0,2.0,65.0,8,49.0,0.000160139
70130951,9.0,0,39,22,0,7.0,1.1,14,2.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,25.0,4.0,1.0,1942.0,1.0,3.0,9.0,,7000.0,6.0,2,2,2,2,2,1.0,7.0,1.58,1.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,1.0,5.0,1.0,1.0,5.0,3.0,4.0,6.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2,2,2,2,2,3.0,2,3.0,2.0,2.0,4.0,8,10.0,1.0,17.0,4.0,30.0,8,68.0,8.57e-05
70130952,9.0,1,83,15,10,25.8,2.9,38,2.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,25.0,4.0,1.0,1942.0,1.0,3.0,9.0,,7000.0,6.0,2,2,2,2,2,1.0,25.8,4.16,1.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,2.0,5.0,2.0,2.0,5.0,3.0,4.0,6.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2,2,2,2,2,3.0,2,3.0,2.0,2.0,4.0,8,29.0,1.0,58.0,4.0,40.0,8,68.0,8.57e-05
70130969,10.0,0,27,19,0,4.8,0.87,12,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.5,2.0,6.0,2.0,1970.0,1.0,3.0,6.0,6.0,15000.0,3.0,2,2,2,2,2,1.0,4.8,1.25,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,6.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,2,2,2,2,2,5.0,1,3.0,2.0,1.0,3.0,8,7.5,0.0,8.0,4.0,9.0,8,40.0,0.000367986
70130969,4.0,0,30,11,0,8.6,0.87,12,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.5,2.0,6.0,2.0,1970.0,1.0,3.0,6.0,6.0,15000.0,3.0,2,2,2,2,2,1.0,8.6,1.25,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,6.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,2,2,2,2,2,5.0,1,3.0,2.0,1.0,3.0,8,7.5,1.0,19.0,4.0,15.0,8,40.0,0.000367986
70130969,4.0,4,170,15,19,44.0,11.56,81,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.5,2.0,6.0,2.0,1970.0,1.0,3.0,6.0,6.0,15000.0,3.0,2,2,2,2,2,1.0,44.0,16.57,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,6.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,2,2,2,2,2,5.0,1,3.0,2.0,1.0,3.0,8,125.0,0.0,136.0,4.0,100.0,8,40.0,0.000367986
70130998,3.0,4,251,50,13,91.6,24.03,166,4.0,0.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,5.0,23.0,5.0,1.0,1987.0,1.0,6.0,8.0,2.0,9000.0,5.0,2,2,1,2,2,2.0,0.0,34.43,2.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,6.0,3.0,3.0,4.0,2.0,3.0,6.0,5.0,2.0,6.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,6.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2,2,2,2,2,4.0,2,3.0,3.0,2.0,4.0,8,262.0,0.0,188.0,5.0,189.0,8,23.0,0.000258025
70131013,1.0,2,451,19,344,33.8,8.44,57,3.0,1.0,2.0,0.0,5.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,3.0,5.0,1.0,1975.0,1.0,3.0,1.0,6.0,9000.0,4.0,1,2,2,2,2,1.0,16.9,12.09,1.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2,2,2,2,2,5.0,1,4.0,2.0,1.0,3.0,8,92.0,1.0,88.0,4.0,55.0,8,35.0,0.000258025
70131064,1.0,0,48,34,0,9.6,1.56,22,2.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.5,30.0,4.0,1.0,1951.0,1.0,3.0,1.0,8.0,7000.0,4.0,2,2,1,2,2,1.0,0.0,2.24,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,,3.0,3.0,2.0,2,2,2,2,2,4.0,2,,2.0,2.0,4.0,8,14.0,0.0,14.0,4.0,16.0,8,59.0,0.000109132
70140005,3.0,2,156,32,15,42.4,10.46,72,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,6.0,1.0,1.0,1975.0,3.0,1.0,8.0,,2000.0,3.0,2,2,1,2,2,2.0,0.0,14.99,5.0,5.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,5.0,3.0,1.0,4,2,2,2,3,5.0,1,2.0,2.0,2.0,1.0,8,114.0,0.0,109.0,3.0,129.0,8,35.0,0.000967286
70140006,4.0,0,36,9,0,9.0,1.37,14,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,32.0,2.0,2.0,1943.0,3.0,1.0,9.0,,3250.0,3.0,2,2,2,2,2,1.0,9.0,1.96,2.0,1.0,3.0,2.0,2.0,4.0,6.0,6.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,6.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,3.0,2.0,4.0,6.0,1.0,4.0,3.0,2.0,4.0,3.0,4,2,2,2,3,5.0,1,3.0,2.0,2.0,3.0,8,14.0,1.0,27.0,4.0,20.0,8,67.0,0.000288998
70140059,1.0,2,96,40,1,19.2,3.03,32,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,24.0,6.0,1.0,1951.0,3.0,3.0,1.0,1.0,15000.0,6.0,1,2,2,2,2,1.0,9.6,4.34,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,4,2,2,2,3,5.0,2,1.0,1.0,2.0,4.0,8,30.0,1.0,55.0,4.0,40.0,8,59.0,0.000109132
70140060,9.0,0,50,20,0,9.6,1.32,18,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,24.0,6.0,1.0,1951.0,3.0,3.0,1.0,1.0,15000.0,6.0,1,2,2,2,2,1.0,4.8,1.89,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4,2,2,2,3,5.0,2,1.0,1.0,2.0,4.0,8,13.0,1.0,30.0,4.0,25.0,8,59.0,0.000109132
70140078,1.0,1,65,26,3,32.8,2.24,30,5.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,5.5,5.0,4.0,2.0,1963.0,1.0,5.0,2.0,2.0,7000.0,4.0,2,2,1,2,2,1.0,0.0,3.21,5.0,4.0,3.0,1.0,4.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,4,2,2,2,3,4.0,2,3.0,2.0,2.0,4.0,8,22.0,0.0,36.0,2.0,67.0,8,47.0,9.82e-05
70140103,9.0,0,26,22,0,6.0,0.6,6,5.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,1974.0,3.0,3.0,6.0,8.0,7000.0,3.0,1,2,2,2,2,2.0,3.0,0.86,3.0,4.0,2.0,6.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4,2,2,2,3,5.0,2,3.0,2.0,3.0,4.0,8,5.3,2.0,4.0,4.0,44.0,8,36.0,0.00087004
70140103,9.0,1,115,76,6,24.2,2.83,29,5.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,1974.0,3.0,3.0,6.0,8.0,7000.0,3.0,1,2,2,2,2,2.0,12.1,4.06,3.0,4.0,2.0,6.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4,2,2,2,3,5.0,2,3.0,2.0,3.0,4.0,8,27.0,1.0,33.0,4.0,43.0,8,36.0,0.00087004
